"Sheet","Pos.","Athlete","18m-1","X.1","18m-2","X.2","Tot.","10","9","Sex","Year","over 50?","Style"
"2022_IQCW","9","ANNISON Layla",286,10,286,10,572,32,28,"W","2022","N","C"
"2022_IQCW","10","CARPENTER Isabelle",282,20,290,5,572,32,28,"W","2022","N","C"
"2022_IQCW","11","MERRY Nat",287,7,284,16,571,31,29,"W","2022","N","C"
"2022_IQCW","12","BOULTON Hallie",287,7,284,16,571,31,29,"W","2022","N","C"
"2022_IQCW","13","CORLESS Susan",284,15,285,13,569,29,31,"W","2022","N","C"
"2022_IQCW","14","BODE Amy",282,20,287,8,569,29,31,"W","2022","N","C"
"2022_IQCW","15","JENNINGS Claudine",283,17,286,10,569,29,31,"W","2022","N","C"
"2022_IQCW","16","A'BEAR Chloe",280,24,287,8,567,27,33,"W","2022","N","C"
"2022_IQCW","17","CLASON Stephanie",286,10,280,27,566,27,32,"W","2022","N","C"
"2022_IQCW","18","BROWN Hannah",283,17,283,21,566,27,32,"W","2022","N","C"
"2022_IQCW","19","BAIER Katharina",285,12,281,26,566,26,34,"W","2022","N","C"
"2022_IQCW","20","ROBB Kirsty",285,12,279,28,564,26,32,"W","2022","N","C"
"2022_IQCW","21","POLLITT Jessica",285,12,278,30,563,24,35,"W","2022","N","C"
"2022_IQCW","22","BYRNE Sinead",280,23,283,22,563,24,35,"W","2022","N","C"
"2022_IQCW","23","SWORD Michelle",282,20,281,25,563,24,35,"W","2022","N","C"
"2022_IQCW","24","PETRE Iulia",278,29,285,13,563,23,37,"W","2022","N","C"
"2022_IQCW","25","WAKEFIELD Amy",279,26,283,22,562,23,36,"W","2022","N","C"
"2022_IQCW","26","MCINNES Faye",278,29,284,16,562,22,38,"W","2022","N","C"
"2022_IQCW","27","GREEN Zara",279,26,282,24,561,23,35,"W","2022","N","C"
"2022_IQCW","28","WOOD Patience",274,34,285,13,559,20,39,"W","2022","N","C"
"2022_IQCW","29","SCOTT Chloe",282,19,273,34,555,19,37,"W","2022","N","C"
"2022_IQCW","30","FLANAGAN Victoria",275,33,278,31,553,15,43,"W","2022","N","C"
"2022_IQCW","31","BASSETT Louise",276,31,275,32,551,13,45,"W","2022","N","C"
"2022_IQCW","32","GRAHAM Rachael",266,44,284,16,550,16,38,"W","2022","N","C"
"2022_IQCW","33","WOOD Nicola",280,24,270,36,550,14,42,"W","2022","N","C"
"2022_IQCW","34","MCGUANE Mia",270,40,278,29,548,15,38,"W","2022","N","C"
"2022_IQCW","35","BENNETT Lauren",276,31,269,37,545,14,45,"W","2022","N","C"
"2022_IQCW","36","MILLS Donna",269,41,275,32,544,13,39,"W","2022","N","C"
"2022_IQCW","37","SAUNDERSON Lara",278,28,266,41,544,11,43,"W","2022","N","C"
"2022_IQCW","38","GEDDES Robyn",273,35,268,39,541,15,33,"W","2022","N","C"
"2022_IQCW","39","SERVINI Rhiannon",270,39,270,35,540,13,36,"W","2022","N","C"
"2022_IQCW","40","NIGHTINGALE Ruth",273,36,266,40,539,13,42,"W","2022","N","C"
"2022_IQCW","41","FIRTH Terri-Ann",269,42,269,38,538,8,42,"W","2022","N","C"
"2022_IQCW","42","KENDAL Olivia",271,38,262,43,533,8,40,"W","2022","N","C"
"2022_IQCW","43","JACKSON Kirsty",271,37,261,45,532,9,35,"W","2022","N","C"
"2022_IQCW","44","WRIGHT Carlene",267,43,263,42,530,6,41,"W","2022","N","C"
"2022_IQCW","45","EDWARDS Emma",257,46,261,44,518,8,37,"W","2022","N","C"
"2022_IQCW","46","SHORT Amber",263,45,249,46,512,9,32,"W","2022","N","C"
"2022_IQCW","47","RHODES Bethany",252,47,249,47,501,5,26,"W","2022","N","C"
"2022_IQCW","48","WILLOUGHBY Caitlin",228,49,238,48,466,0,24,"W","2022","N","C"
"2022_IQCW","49","BRIDGEWATER Evie",235,48,230,49,465,3,27,"W","2022","N","C"
"2022_IQLM","1","COSSEY Harry",220,1,225,1,445,7,12,"M","2022","N","L"
"2022_IQLM","2","NILSSON Mike",194,2,196,3,390,4,12,"M","2022","N","L"
"2022_IQLM","3","LEDWICK Ben",176,5,211,2,387,5,2,"M","2022","N","L"
"2022_IQLM","4","MALLET Eric",179,3,187,5,366,3,4,"M","2022","N","L"
"2022_IQLM","5","MACEY Kevin",178,4,185,6,363,7,7,"M","2022","N","L"
"2022_IQLM","6","PERKINS Derek",172,6,178,7,350,3,3,"M","2022","N","L"
"2022_IQLM","7","PETERS Graham",142,10,189,4,331,3,4,"M","2022","N","L"
"2022_IQLM","8","ATTALIA Bob",156,8,165,8,321,5,5,"M","2022","N","L"
"2022_IQLM","9","LAWRENCE Mark",164,7,128,12,292,3,7,"M","2022","N","L"
"2022_IQLM","10","TURNER Mark",143,9,145,11,288,3,1,"M","2022","N","L"
"2022_IQLM","11","MACNAUGHTON Cameron",127,13,159,9,286,2,3,"M","2022","N","L"
"2022_IQLM","12","WILLIAMS Stu",139,11,123,14,262,0,4,"M","2022","N","L"
"2022_IQLM","13","LONG Iain",137,12,121,15,258,1,2,"M","2022","N","L"
"2022_IQLM","14","PIKE Edward",110,14,128,13,238,0,1,"M","2022","N","L"
"2022_IQLM","15","BLAKE HURLEY Connor",86,15,151,10,237,1,4,"M","2022","N","L"
"2022_IQLM","16","LEDWICK Hayden",76,16,74,16,150,0,2,"M","2022","N","L"
"2022_IQLM","17","HAMNETT-DAY Robert",53,19,53,17,106,1,0,"M","2022","N","L"
"2022_IQLM","18","BUCHANAN Iaian",67,17,39,19,106,0,0,"M","2022","N","L"
"2022_IQLM","19","CLEMENCE Harry",56,18,48,18,104,1,0,"M","2022","N","L"
"2022_IQLW","1","LAWRENCE Sharon",184,1,205,1,389,3,9,"W","2022","N","L"
"2022_IQLW","2","HUDSON Sheila",164,3,200,2,364,5,6,"W","2022","N","L"
"2022_IQLW","3","PORTER Hannah",183,2,156,3,339,1,11,"W","2022","N","L"
"2022_IQLW","4","DUNCAN Rebecca",147,5,140,5,287,1,4,"W","2022","N","L"
"2022_IQLW","5","WATSON Mary",137,6,138,6,275,1,4,"W","2022","N","L"
"2022_IQLW","6","GREEN Eleanor",124,7,144,4,268,0,5,"W","2022","N","L"
"2022_IQLW","7","SEMMENS Charlie",152,4,94,7,246,3,2,"W","2022","N","L"
"2022_IQLW","8","DUCROZ Mathilde",68,10,89,8,157,1,2,"W","2022","N","L"
"2022_IQLW","9","CURRAN Grace",78,8,75,10,153,1,2,"W","2022","N","L"
"2022_IQLW","10","HORN Debra",71,9,77,9,148,1,0,"W","2022","N","L"
"2022_IQR50M","1","WOOD-EDENS Stuart",276,1,260,5,536,24,22,"M","2022","Y","R"
"2022_IQR50M","2","TAYLOR James Alexander",265,2,260,7,525,12,30,"M","2022","Y","R"
"2022_IQR50M","3","THOMPSON Gary",253,6,264,3,517,13,27,"M","2022","Y","R"
"2022_IQR50M","4","BISHOP Andrew",246,9,268,1,514,15,19,"M","2022","Y","R"
"2022_IQR50M","5","PEERS Timothy",254,5,260,6,514,13,24,"M","2022","Y","R"
"2022_IQR50M","6","EDWARDS Lee",264,3,248,11,512,18,17,"M","2022","Y","R"
"2022_IQR50M","7","BROWN Neil",251,7,258,8,509,14,23,"M","2022","Y","R"
"2022_IQR50M","8","WEBB Peter",248,8,254,10,502,20,22,"M","2022","Y","R"
"2022_IQR50M","9","KELLY Stephen",244,10,258,8,502,12,15,"M","2022","Y","R"
"2022_IQR50M","10","INGLIS David",236,12,264,2,500,13,25,"M","2022","Y","R"
"2022_IQR50M","11","SWANEPOEL Keith",255,4,226,15,481,15,12,"M","2022","Y","R"
"2022_IQR50M","12","HURSHAM Ian",220,13,261,4,481,14,10,"M","2022","Y","R"
"2022_IQR50M","13","EASTON Laurence",242,11,236,12,478,10,13,"M","2022","Y","R"
"2022_IQR50M","14","BOWER David",217,14,232,14,449,11,14,"M","2022","Y","R"
"2022_IQR50M","15","THOMAS-PRAUSE Gareth",215,15,234,13,449,6,13,"M","2022","Y","R"
"2022_IQR50M","16","CARPENTER Graeme",184,17,185,16,369,5,9,"M","2022","Y","R"
"2022_IQR50M","17","HAWKER Lance",185,16,161,17,346,5,11,"M","2022","Y","R"
"2022_IQR50W","1","TAYLOR Helen",274,1,271,1,545,26,20,"W","2022","Y","R"
"2022_IQR50W","2","PAGE Alison",262,2,265,2,527,19,21,"W","2022","Y","R"
"2022_IQR50W","3","KING Wendie",259,3,252,3,511,13,22,"W","2022","Y","R"
"2022_IQR50W","4","GEDDES Debbie",257,4,247,4,504,10,19,"W","2022","Y","R"
"2022_IQR50W","5","OAKES Michelle",229,5,243,5,472,12,17,"W","2022","Y","R"
"2022_IQR50W","6","JORDAN Sharron",225,6,214,6,439,6,9,"W","2022","Y","R"
"2022_IQR50W","7","HATHERLY Denise",91,8,177,7,268,5,7,"W","2022","Y","R"
"2022_IQRM","1","ORTON Monty",293,1,294,2,587,47,13,"M","2022","N","R"
"2022_IQRM","2","CHEUNG Sum Hin Moses",290,4,295,1,585,46,13,"M","2022","N","R"
"2022_IQRM","3","HALL Tom",292,2,290,4,582,43,16,"M","2022","N","R"
"2022_IQRM","4","PINDER Ryan",289,5,291,3,580,41,18,"M","2022","N","R"
"2022_IQRM","5","WOODGATE James",291,3,288,8,579,40,19,"M","2022","N","R"
"2022_IQRM","6","HOLDEN Ryan",289,6,290,5,579,39,21,"M","2022","N","R"
"2022_IQRM","7","ROWBOTHAM Erik",288,7,286,9,574,39,17,"M","2022","N","R"
"2022_IQRM","8","HALL Conor",286,8,288,7,574,38,18,"M","2022","N","R"
"2022_IQRM","9","CASTILLO-ALQUEZAR Roger",285,11,289,6,574,35,24,"M","2022","N","R"
"2022_IQRM","10","OAKLEY Maxwell",285,9,285,11,570,32,27,"M","2022","N","R"
"2022_IQRM","11","WHEELER Luke",285,10,283,15,568,34,20,"M","2022","N","R"
"2022_IQRM","12","HARDING Keith",283,12,284,13,567,31,25,"M","2022","N","R"
"2022_IQRM","13","WOOD Antony",281,15,282,16,563,31,22,"M","2022","N","R"
"2022_IQRM","14","WISE Alex",278,20,284,12,562,31,21,"M","2022","N","R"
"2022_IQRM","15","DYKE Jonathan",277,24,285,10,562,27,28,"M","2022","N","R"
"2022_IQRM","16","COLLINS Andrew",277,23,284,14,561,28,25,"M","2022","N","R"
"2022_IQRM","17","JUDD Michael",278,19,282,16,560,30,22,"M","2022","N","R"
"2022_IQRM","18","JIBRAIL Jason",279,18,281,20,560,26,28,"M","2022","N","R"
"2022_IQRM","19","BUGBEE Ian",277,22,280,21,557,33,14,"M","2022","N","R"
"2022_IQRM","20","DOHERTY Jack",275,25,282,18,557,27,26,"M","2022","N","R"
"2022_IQRM","21","JENNER David",283,12,272,30,555,33,19,"M","2022","N","R"
"2022_IQRM","22","DACE Daniel",280,16,274,26,554,28,22,"M","2022","N","R"
"2022_IQRM","23","WHITE Richard",272,30,281,19,553,25,24,"M","2022","N","R"
"2022_IQRM","24","EVANS Benjamin",280,17,272,32,552,26,22,"M","2022","N","R"
"2022_IQRM","25","DONALDSON Cameron",275,26,276,24,551,22,28,"M","2022","N","R"
"2022_IQRM","26","ROWE Alex",270,37,280,22,550,26,21,"M","2022","N","R"
"2022_IQRM","27","LIVERSIDGE William",271,31,279,23,550,23,26,"M","2022","N","R"
"2022_IQRM","28","PHILLIPS Jonathan",278,21,271,34,549,22,33,"M","2022","N","R"
"2022_IQRM","29","PIGGOTT Callum",282,14,265,49,547,24,27,"M","2022","N","R"
"2022_IQRM","30","MURASZKO William",270,36,274,27,544,24,19,"M","2022","N","R"
"2022_IQRM","31","HADFIELD Leigh",269,41,274,28,543,22,21,"M","2022","N","R"
"2022_IQRM","32","THOMAS Alexander",273,28,270,42,543,20,28,"M","2022","N","R"
"2022_IQRM","33","HYNDS Frank",274,27,269,44,543,18,30,"M","2022","N","R"
"2022_IQRM","34","NEWLANDS Callum",272,29,270,40,542,23,20,"M","2022","N","R"
"2022_IQRM","35","HARDING Maxwell",271,31,270,41,541,21,20,"M","2022","N","R"
"2022_IQRM","36","TITTENSOR Paul",270,38,271,37,541,18,29,"M","2022","N","R"
"2022_IQRM","37","LILLIE Peter",269,40,271,39,540,18,29,"M","2022","N","R"
"2022_IQRM","38","WELLS Jack",268,44,271,35,539,25,20,"M","2022","N","R"
"2022_IQRM","39","BARWOOD Devon",263,51,276,25,539,19,24,"M","2022","N","R"
"2022_IQRM","40","COLLARD Nico",269,42,269,43,538,18,28,"M","2022","N","R"
"2022_IQRM","41","JAMIESON Gilbert",266,47,271,33,537,25,24,"M","2022","N","R"
"2022_IQRM","42","BARLOW Ru",267,46,269,44,536,18,26,"M","2022","N","R"
"2022_IQRM","43","RADIGAN Cameron",265,48,271,37,536,18,24,"M","2022","N","R"
"2022_IQRM","44","SUCIU Lucian",269,43,267,47,536,13,33,"M","2022","N","R"
"2022_IQRM","45","BECK Paul",262,54,272,31,534,21,23,"M","2022","N","R"
"2022_IQRM","46","THOMPSON Ben",271,31,262,56,533,21,20,"M","2022","N","R"
"2022_IQRM","47","HUNT Gavin",262,55,271,36,533,19,22,"M","2022","N","R"
"2022_IQRM","48","TANG Midas",271,31,260,61,531,18,22,"M","2022","N","R"
"2022_IQRM","49","SIMPSON Colin",267,45,263,53,530,20,24,"M","2022","N","R"
"2022_IQRM","50","GIBSON York",255,66,273,29,528,17,24,"M","2022","N","R"
"2022_IQRM","51","RAJAPANDIAN Malcolm",265,48,262,59,527,14,24,"M","2022","N","R"
"2022_IQRM","52","TWAROWSKI Michal",263,50,263,54,526,19,19,"M","2022","N","R"
"2022_IQRM","53","SMITTON Daniel",262,53,263,51,525,22,19,"M","2022","N","R"
"2022_IQRM","54","O'HANLON Andy",263,52,262,58,525,16,21,"M","2022","N","R"
"2022_IQRM","55","THOMPSON Daniel",261,58,264,50,525,10,29,"M","2022","N","R"
"2022_IQRM","56","ALI Yusuf",254,69,268,46,522,15,23,"M","2022","N","R"
"2022_IQRM","57","HALE Tyler",269,39,252,72,521,19,20,"M","2022","N","R"
"2022_IQRM","58","FARROW Mark",259,59,261,60,520,22,15,"M","2022","N","R"
"2022_IQRM","59","ARMSTRONG Samuel",253,70,266,48,519,18,25,"M","2022","N","R"
"2022_IQRM","60","CHAN Nathan",255,67,263,52,518,17,22,"M","2022","N","R"
"2022_IQRM","61","LEWIS Michael",261,56,255,67,516,13,23,"M","2022","N","R"
"2022_IQRM","62","WOODGATE Christopher",257,62,259,62,516,12,27,"M","2022","N","R"
"2022_IQRM","63","OWEN Andy",261,57,254,70,515,12,24,"M","2022","N","R"
"2022_IQRM","64","BURTON Ian",251,74,263,55,514,9,24,"M","2022","N","R"
"2022_IQRM","65","BLACK Will",255,68,256,66,511,14,21,"M","2022","N","R"
"2022_IQRM","66","WILLIAMS Alex",271,31,239,84,510,20,21,"M","2022","N","R"
"2022_IQRM","67","BURCH Luke",251,73,257,64,508,10,20,"M","2022","N","R"
"2022_IQRM","68","PURSER Alexander",253,71,254,68,507,18,19,"M","2022","N","R"
"2022_IQRM","69","ROBERTS Jason",245,80,262,57,507,12,20,"M","2022","N","R"
"2022_IQRM","70","MCINERNEY Kevin",256,64,249,73,505,15,24,"M","2022","N","R"
"2022_IQRM","71","MEDHURST Charlie",245,78,259,63,504,12,29,"M","2022","N","R"
"2022_IQRM","72","LAPUZ Jason",258,61,245,79,503,14,18,"M","2022","N","R"
"2022_IQRM","73","BOYD Shay",248,76,254,69,502,11,24,"M","2022","N","R"
"2022_IQRM","74","ORFORD James",259,60,241,83,500,9,21,"M","2022","N","R"
"2022_IQRM","75","HARRIS Max",256,63,241,81,497,18,20,"M","2022","N","R"
"2022_IQRM","76","PACUT Artur",239,86,257,65,496,9,17,"M","2022","N","R"
"2022_IQRM","77","KATRIS Antonios",249,75,245,78,494,19,20,"M","2022","N","R"
"2022_IQRM","78","EARLE Harry",241,83,253,71,494,10,19,"M","2022","N","R"
"2022_IQRM","79","PHILLIPS James",246,77,247,74,493,15,14,"M","2022","N","R"
"2022_IQRM","80","THOMAS Sam",255,65,237,88,492,10,16,"M","2022","N","R"
"2022_IQRM","81","ARMSTRONG Joshua",253,72,239,85,492,9,17,"M","2022","N","R"
"2022_IQRM","82","JORDAN Liam",242,82,246,77,488,14,17,"M","2022","N","R"
"2022_IQRM","83","HUNT Peter",245,79,237,87,482,13,19,"M","2022","N","R"
"2022_IQRM","84","ZHAN Austin",239,85,242,80,481,10,16,"M","2022","N","R"
"2022_IQRM","85","MOHAMMED Ahmad",236,87,241,82,477,8,21,"M","2022","N","R"
"2022_IQRM","86","KELSEY Dominic",243,81,228,91,471,10,17,"M","2022","N","R"
"2022_IQRM","87","CHERRIE Craig",224,89,246,76,470,9,18,"M","2022","N","R"
"2022_IQRM","88","HILL James",240,84,223,93,463,9,14,"M","2022","N","R"
"2022_IQRM","89","GUIET Ludovic",216,93,247,75,463,7,20,"M","2022","N","R"
"2022_IQRM","90","BOSMANS David",213,95,238,86,451,9,11,"M","2022","N","R"
"2022_IQRM","91","POWELL Daniel",214,94,234,90,448,6,14,"M","2022","N","R"
"2022_IQRM","92","AMBROSE David",219,91,227,92,446,6,15,"M","2022","N","R"
"2022_IQRM","93","SATTAROV Emil",207,97,236,89,443,11,11,"M","2022","N","R"
"2022_IQRM","94","O'NEIL Aneurin",207,98,222,94,429,6,12,"M","2022","N","R"
"2022_IQRM","95","ADAMS Barry",219,92,210,95,429,3,13,"M","2022","N","R"
"2022_IQRM","96","JAMES Miles",219,90,198,98,417,7,13,"M","2022","N","R"
"2022_IQRM","97","MATTHEWS Billy",207,100,197,99,404,8,9,"M","2022","N","R"
"2022_IQRM","98","DAVISON Luc",225,88,177,103,402,3,8,"M","2022","N","R"
"2022_IQRM","99","GOH Lim",205,101,190,101,395,5,7,"M","2022","N","R"
"2022_IQRM","100","ROBSON Jake",194,102,193,100,387,7,11,"M","2022","N","R"
"2022_IQRM","101","HARRIS Tom",168,105,205,96,373,5,13,"M","2022","N","R"
"2022_IQRM","102","ESHRAGHI-YAZDI Kian",161,106,204,97,365,6,5,"M","2022","N","R"
"2022_IQRM","103","MCEVOY Keith",185,103,180,102,365,1,8,"M","2022","N","R"
"2022_IQRM","104","BURGESS Morgan",208,96,146,105,354,9,8,"M","2022","N","R"
"2022_IQRM","105","WILCOCK Robert",184,104,169,104,353,4,10,"M","2022","N","R"
"2022_IQRM","106","HOWLAND Peter",207,99,126,107,333,3,10,"M","2022","N","R"
"2022_IQRM","107","LOVELL Anthony",143,107,143,106,286,1,7,"M","2022","N","R"
"2022_IQRM","108","WARD Ainsley",112,108,113,108,225,1,5,"M","2022","N","R"
"2022_IQRW","1","HEALEY Penny",297,1,297,1,594,54,6,"W","2022","N","R"
"2022_IQRW","2","PITMAN Bryony",292,2,293,2,585,46,13,"W","2022","N","R"
"2022_IQRW","3","PIPER Louisa",288,3,283,5,571,36,20,"W","2022","N","R"
"2022_IQRW","4","BETTLES Sarah",285,4,286,4,571,32,27,"W","2022","N","R"
"2022_IQRW","5","PIPER Eleanor",282,5,286,3,568,34,21,"W","2022","N","R"
"2022_IQRW","6","SOBIERAJ Malgorzata",282,6,280,9,562,29,24,"W","2022","N","R"
"2022_IQRW","7","ROGERS Thea",280,8,280,8,560,31,20,"W","2022","N","R"
"2022_IQRW","8","HAVERS Megan",280,7,276,13,556,29,19,"W","2022","N","R"
"2022_IQRW","9","MEERING Sophie",278,9,273,17,551,28,20,"W","2022","N","R"
"2022_IQRW","10","ALLAWAY Sarah",274,13,276,12,550,30,19,"W","2022","N","R"
"2022_IQRW","11","EDGELEY Ffion",271,17,279,10,550,25,24,"W","2022","N","R"
"2022_IQRW","12","RUSSELL Sarah",276,11,273,15,549,25,22,"W","2022","N","R"
"2022_IQRW","13","HUGHES Heather",267,23,281,7,548,25,21,"W","2022","N","R"
"2022_IQRW","14","SAGOO Jaspreet",267,24,281,6,548,24,21,"W","2022","N","R"
"2022_IQRW","15","NEWBY Imogen",277,10,267,22,544,23,23,"W","2022","N","R"
"2022_IQRW","16","EVANS Hannah",268,19,273,19,541,21,27,"W","2022","N","R"
"2022_IQRW","17","RADOMSKA Sylwia",271,16,270,20,541,20,25,"W","2022","N","R"
"2022_IQRW","18","HUGHES Emelia",264,30,277,11,541,19,24,"W","2022","N","R"
"2022_IQRW","19","FALLOUH Alia",268,21,273,18,541,18,27,"W","2022","N","R"
"2022_IQRW","20","PUNJABI Shauna",265,27,275,14,540,22,18,"W","2022","N","R"
"2022_IQRW","21","CURRUMS Alex",275,12,263,24,538,22,23,"W","2022","N","R"
"2022_IQRW","22","JAMES Katriona",273,14,262,28,535,17,25,"W","2022","N","R"
"2022_IQRW","23","CHARD Charlotte",268,18,261,31,529,19,20,"W","2022","N","R"
"2022_IQRW","24","EYNON Christa",267,25,262,29,529,14,27,"W","2022","N","R"
"2022_IQRW","25","MOON Rachel",268,21,260,32,528,14,27,"W","2022","N","R"
"2022_IQRW","26","DAVIS Emma",257,36,270,20,527,17,26,"W","2022","N","R"
"2022_IQRW","27","BEASLEY-SUFFOLK Hannah",264,29,262,30,526,14,24,"W","2022","N","R"
"2022_IQRW","28","RAWLINGS Lauren",267,25,258,35,525,18,24,"W","2022","N","R"
"2022_IQRW","29","TIPPING Rebekah",263,31,258,36,521,16,25,"W","2022","N","R"
"2022_IQRW","30","COSTALL Megan",268,20,253,43,521,20,22,"W","2022","N","R"
"2022_IQRW","31","TONKINSON Katie",265,28,256,40,521,17,22,"W","2022","N","R"
"2022_IQRW","32","MILSOM Tammy",248,48,273,16,521,20,24,"W","2022","N","R"
"2022_IQRW","33","MCCORMICK Molly",257,36,264,23,521,16,24,"W","2022","N","R"
"2022_IQRW","34","HOMER Natasha",260,32,260,32,520,15,26,"W","2022","N","R"
"2022_IQRW","35","LEIGH Rebecca",256,38,262,27,518,19,16,"W","2022","N","R"
"2022_IQRW","36","LICATA Cecilia",255,42,263,26,518,13,23,"W","2022","N","R"
"2022_IQRW","37","HURLE Rachael",258,35,260,32,518,12,25,"W","2022","N","R"
"2022_IQRW","38","MANTON Lauren",260,32,257,37,517,18,14,"W","2022","N","R"
"2022_IQRW","39","GREEN Georgia",260,32,254,42,514,16,23,"W","2022","N","R"
"2022_IQRW","40","TINKER Megan",249,47,263,25,512,22,16,"W","2022","N","R"
"2022_IQRW","41","PETERSON Oksana",251,44,257,38,508,11,26,"W","2022","N","R"
"2022_IQRW","42","BRISTOW Manon",272,15,233,60,505,12,28,"W","2022","N","R"
"2022_IQRW","43","SULLIVAN-BELL Imogen",248,50,256,41,504,9,19,"W","2022","N","R"
"2022_IQRW","44","KENDRICK Laura",255,41,247,46,502,16,24,"W","2022","N","R"
"2022_IQRW","45","LEVITT Florence",251,43,246,48,497,14,15,"W","2022","N","R"
"2022_IQRW","46","IVANOV Kayleigh",256,39,239,51,495,14,19,"W","2022","N","R"
"2022_IQRW","47","RUSSELL Alethea",234,57,257,39,491,8,20,"W","2022","N","R"
"2022_IQRW","48","MCCOMISKIE Samantha",240,53,250,45,490,14,20,"W","2022","N","R"
"2022_IQRW","49","COUTTS Lucy",237,56,251,44,488,15,13,"W","2022","N","R"
"2022_IQRW","50","STEPHENSON Rebecca",250,45,236,55,486,19,11,"W","2022","N","R"
"2022_IQRW","51","BURNAGE Hannah",248,49,233,58,481,13,24,"W","2022","N","R"
"2022_IQRW","52","TILBURY Emily",238,55,243,49,481,8,21,"W","2022","N","R"
"2022_IQRW","53","FOSTER Sienna",240,54,240,50,480,10,17,"W","2022","N","R"
"2022_IQRW","54","YEE Hiu Tung",250,46,230,61,480,8,24,"W","2022","N","R"
"2022_IQRW","55","CLAMPIN Ella",256,40,223,62,479,7,23,"W","2022","N","R"
"2022_IQRW","56","MURDOCK Hollie",241,52,237,54,478,6,10,"W","2022","N","R"
"2022_IQRW","57","IMRIE Gillian",225,60,247,47,472,5,17,"W","2022","N","R"
"2022_IQRW","58","WALSH Claire",228,58,233,59,461,6,23,"W","2022","N","R"
"2022_IQRW","59","GUIET Lara",223,61,236,56,459,8,19,"W","2022","N","R"
"2022_IQRW","60","HURSHAM Sofia",220,62,234,57,454,7,13,"W","2022","N","R"
"2022_IQRW","61","DAWSON Abbie",242,51,211,64,453,12,11,"W","2022","N","R"
"2022_IQRW","62","MOORE Zoe",207,65,239,52,446,4,14,"W","2022","N","R"
"2022_IQRW","63","PHELPS Amy",227,59,215,63,442,6,13,"W","2022","N","R"
"2022_IQRW","64","COOPER Lisa",213,64,210,65,423,8,14,"W","2022","N","R"
"2022_IQRW","65","FITZPATRICK Daniella",184,69,238,53,422,7,13,"W","2022","N","R"
"2022_IQRW","66","WRIGHT Sumayya",217,63,202,67,419,8,9,"W","2022","N","R"
"2022_IQRW","67","GREEN Jodie",207,66,210,66,417,3,15,"W","2022","N","R"
"2022_IQRW","68","MACNAUGHTON Aisling",184,68,201,68,385,7,17,"W","2022","N","R"
"2022_IQRW","69","OTTERSON Victoria",180,70,201,69,381,4,16,"W","2022","N","R"
"2022_IQRW","70","WU WAI SHAN Fuby",185,67,191,70,376,7,13,"W","2022","N","R"
"2022_IQRW","71","URBAN Anna",152,72,175,72,327,3,5,"W","2022","N","R"
"2022_IQRW","72","WILLETT Kate",135,73,169,73,304,4,4,"W","2022","N","R"
"2022_IQRW","73","MCBAIN Sherry",118,75,179,71,297,2,8,"W","2022","N","R"
"2022_IQRW","74","PATERSON Laura",130,74,144,74,274,4,6,"W","2022","N","R"
"2022_IQRW","75","MCBRIDE Cat",160,71,70,75,230,0,3,"W","2022","N","R"
"2023_IQBM","1","BEKKER Rene",271,2,275,2,546,22,24,"M","2023","N","B"
"2023_IQBM","2","ANNALL James",258,4,283,1,541,23,21,"M","2023","N","B"
"2023_IQBM","3","HICKS Oliver",272,1,263,5,535,19,27,"M","2023","N","B"
"2023_IQBM","4","BROWNING Simon",258,3,258,6,516,12,24,"M","2023","N","B"
"2023_IQBM","5","BOWDEN Samuel",244,12,270,3,514,15,20,"M","2023","N","B"
"2023_IQBM","6","KILGALLON Daniel",246,10,266,4,512,15,16,"M","2023","N","B"
"2023_IQBM","7","CULLEN Jed",254,6,257,7,511,11,22,"M","2023","N","B"
"2023_IQBM","8","BUTTERELL David",254,7,252,9,506,9,23,"M","2023","N","B"
"2023_IQBM","9","BARWISE Ralph",252,8,251,12,503,9,22,"M","2023","N","B"
"2023_IQBM","10","CHALLINOR Matthew",257,5,245,16,502,12,18,"M","2023","N","B"
"2023_IQBM","11","GEDALOVITCH Anthony",243,14,252,10,495,7,21,"M","2023","N","B"
"2023_IQBM","12","WYATT Stephen",236,19,256,8,492,12,15,"M","2023","N","B"
"2023_IQBM","13","HALE Jordan",245,11,246,15,491,8,16,"M","2023","N","B"
"2023_IQBM","14","SUTHERNS Kris",251,9,239,23,490,8,20,"M","2023","N","B"
"2023_IQBM","15","MITCHELL Steve",236,18,248,13,484,9,15,"M","2023","N","B"
"2023_IQBM","16","BRADLEY Kyron",243,13,240,20,483,13,12,"M","2023","N","B"
"2023_IQBM","17","LAWRENCE Phil",231,25,251,11,482,12,14,"M","2023","N","B"
"2023_IQBM","18","MASKELL Joe",240,15,241,19,481,9,22,"M","2023","N","B"
"2023_IQBM","19","MACRAE Ian",234,20,246,14,480,12,12,"M","2023","N","B"
"2023_IQBM","20","D'AOUT Kristiaan",239,16,236,27,475,7,14,"M","2023","N","B"
"2023_IQBM","21","STRACHAN-STEPHENS Adam",234,21,239,22,473,6,18,"M","2023","N","B"
"2023_IQBM","22","CLARKE Paul",227,31,244,17,471,7,14,"M","2023","N","B"
"2023_IQBM","23","BRISON Steven",227,30,241,18,468,9,17,"M","2023","N","B"
"2023_IQBM","24","JARRETT Neil",228,28,240,21,468,8,12,"M","2023","N","B"
